2017-01-09 08:40:09,694 INFO  - Starting HiveMQ Server
2017-01-09 08:53:24,168 INFO  - Client myclientid_68 sent a message to topic "Ahoii/alpha": "175" (QoS: 2, retained: false)
2017-01-09 08:53:24,168 INFO  - Client myclientid_68 sent a message to topic "Ahoii/gamma": "166" (QoS: 2, retained: false)
2017-01-09 08:53:24,221 INFO  - Client myclientid_68 sent a message to topic "Ahoii/alpha": "175" (QoS: 2, retained: false)
2017-01-09 08:53:24,221 INFO  - Client myclientid_68 sent a message to topic "Ahoii/gamma": "166" (QoS: 2, retained: false)
2017-01-09 08:53:24,268 INFO  - Client myclientid_68 sent a message to topic "Ahoii/alpha": "174" (QoS: 2, retained: false)
2017-01-09 08:53:24,268 INFO  - Client myclientid_68 sent a message to topic "Ahoii/gamma": "166" (QoS: 2, retained: false)
2017-01-09 08:53:24,284 INFO  - Client myclientid_68 sent a message to topic "Ahoii/alpha": "173" (QoS: 2, retained: false)
2017-01-09 08:53:24,299 INFO  - Client myclientid_68 sent a message to topic "Ahoii/gamma": "167" (QoS: 2, retained: false)
2017-01-09 08:53:24,384 INFO  - Client myclientid_68 sent a message to topic "Ahoii/alpha": "172" (QoS: 2, retained: false)
2017-01-09 08:53:24,384 INFO  - Client myclientid_68 sent a message to topic "Ahoii/gamma": "170" (QoS: 2, retained: false)
2017-01-09 08:53:24,453 INFO  - Client myclientid_68 sent a message to topic "Ahoii/alpha": "172" (QoS: 2, retained: false)
2017-01-09 08:53:24,469 INFO  - Client myclientid_68 sent a message to topic "Ahoii/gamma": "171" (QoS: 2, retained: false)
2017-01-09 08:53:24,469 INFO  - Client myclientid_68 sent a message to topic "Ahoii/alpha": "172" (QoS: 2, retained: false)
2017-01-09 08:53:24,469 INFO  - Client myclientid_68 sent a message to topic "Ahoii/gamma": "173" (QoS: 2, retained: false)
2017-01-09 08:53:24,469 INFO  - Client myclientid_68 sent a message to topic "Ahoii/alpha": "171" (QoS: 2, retained: false)
2017-01-09 08:53:24,469 INFO  - Client myclientid_68 sent a message to topic "Ahoii/gamma": "173" (QoS: 2, retained: false)
2017-01-09 08:53:24,484 INFO  - Client myclientid_68 sent a message to topic "Ahoii/alpha": "170" (QoS: 2, retained: false)
2017-01-09 08:53:24,484 INFO  - Client myclientid_68 sent a message to topic "Ahoii/gamma": "174" (QoS: 2, retained: false)
2017-01-09 08:53:24,538 INFO  - Client myclientid_68 sent a message to topic "Ahoii/alpha": "170" (QoS: 2, retained: false)
2017-01-09 08:53:24,538 INFO  - Client myclientid_68 sent a message to topic "Ahoii/gamma": "173" (QoS: 2, retained: false)
2017-01-09 08:53:24,584 INFO  - Client myclientid_68 sent a message to topic "Ahoii/alpha": "170" (QoS: 2, retained: false)
2017-01-09 08:53:24,584 INFO  - Client myclientid_68 sent a message to topic "Ahoii/gamma": "174" (QoS: 2, retained: false)
2017-01-09 08:53:24,769 INFO  - Client myclientid_68 sent a message to topic "Ahoii/alpha": "171" (QoS: 2, retained: false)
2017-01-09 08:53:24,769 INFO  - Client myclientid_68 sent a message to topic "Ahoii/gamma": "174" (QoS: 2, retained: false)
2017-01-09 08:53:24,769 INFO  - Client myclientid_68 sent a message to topic "Ahoii/alpha": "171" (QoS: 2, retained: false)
2017-01-09 08:53:24,769 INFO  - Client myclientid_68 sent a message to topic "Ahoii/gamma": "174" (QoS: 2, retained: false)
2017-01-09 08:53:24,769 INFO  - Client myclientid_68 sent a message to topic "Ahoii/alpha": "171" (QoS: 2, retained: false)
2017-01-09 08:53:24,769 INFO  - Client myclientid_68 sent a message to topic "Ahoii/gamma": "174" (QoS: 2, retained: false)
2017-01-09 08:53:24,769 INFO  - Client myclientid_68 sent a message to topic "Ahoii/gamma": "174" (QoS: 2, retained: false)
2017-01-09 08:53:24,769 INFO  - Client myclientid_68 sent a message to topic "Ahoii/alpha": "171" (QoS: 2, retained: false)
2017-01-09 08:53:24,769 INFO  - Client myclientid_68 sent a message to topic "Ahoii/alpha": "170" (QoS: 2, retained: false)
2017-01-09 08:53:24,769 INFO  - Client myclientid_68 sent a message to topic "Ahoii/gamma": "174" (QoS: 2, retained: false)
2017-01-09 08:53:24,801 INFO  - Client myclientid_68 sent a message to topic "Ahoii/alpha": "170" (QoS: 2, retained: false)
2017-01-09 08:53:24,801 INFO  - Client myclientid_68 sent a message to topic "Ahoii/gamma": "174" (QoS: 2, retained: false)
2017-01-09 08:53:24,885 INFO  - Client myclientid_68 sent a message to topic "Ahoii/alpha": "170" (QoS: 2, retained: false)
2017-01-09 08:53:24,885 INFO  - Client myclientid_68 sent a message to topic "Ahoii/gamma": "174" (QoS: 2, retained: false)
2017-01-09 08:53:24,939 INFO  - Client myclientid_68 sent a message to topic "Ahoii/alpha": "170" (QoS: 2, retained: false)
2017-01-09 08:53:24,939 INFO  - Client myclientid_68 sent a message to topic "Ahoii/gamma": "173" (QoS: 2, retained: false)
2017-01-09 08:53:24,970 INFO  - Client myclientid_68 sent a message to topic "Ahoii/alpha": "168" (QoS: 2, retained: false)
2017-01-09 08:53:24,970 INFO  - Client myclientid_68 sent a message to topic "Ahoii/gamma": "173" (QoS: 2, retained: false)
2017-01-09 08:53:24,986 INFO  - Client myclientid_68 sent a message to topic "Ahoii/alpha": "168" (QoS: 2, retained: false)
2017-01-09 08:53:24,986 INFO  - Client myclientid_68 sent a message to topic "Ahoii/gamma": "173" (QoS: 2, retained: false)
2017-01-09 08:53:25,055 INFO  - Client myclientid_68 sent a message to topic "Ahoii/alpha": "168" (QoS: 2, retained: false)
2017-01-09 08:53:25,055 INFO  - Client myclientid_68 sent a message to topic "Ahoii/gamma": "173" (QoS: 2, retained: false)
2017-01-09 08:53:25,055 INFO  - Client myclientid_68 sent a message to topic "Ahoii/alpha": "167" (QoS: 2, retained: false)
2017-01-09 08:53:25,055 INFO  - Client myclientid_68 sent a message to topic "Ahoii/gamma": "173" (QoS: 2, retained: false)
2017-01-09 08:53:25,101 INFO  - Client myclientid_68 sent a message to topic "Ahoii/alpha": "166" (QoS: 2, retained: false)
2017-01-09 08:53:25,101 INFO  - Client myclientid_68 sent a message to topic "Ahoii/gamma": "174" (QoS: 2, retained: false)
2017-01-09 08:53:25,139 INFO  - Client myclientid_68 sent a message to topic "Ahoii/alpha": "166" (QoS: 2, retained: false)
2017-01-09 08:53:25,139 INFO  - Client myclientid_68 sent a message to topic "Ahoii/gamma": "174" (QoS: 2, retained: false)
2017-01-09 08:53:25,155 INFO  - Client myclientid_68 sent a message to topic "Ahoii/alpha": "166" (QoS: 2, retained: false)
2017-01-09 08:53:25,155 INFO  - Client myclientid_68 sent a message to topic "Ahoii/gamma": "174" (QoS: 2, retained: false)
2017-01-09 08:53:25,186 INFO  - Client myclientid_68 sent a message to topic "Ahoii/alpha": "165" (QoS: 2, retained: false)
2017-01-09 08:53:25,186 INFO  - Client myclientid_68 sent a message to topic "Ahoii/gamma": "173" (QoS: 2, retained: false)
2017-01-09 08:53:25,224 INFO  - Client myclientid_68 sent a message to topic "Ahoii/alpha": "165" (QoS: 2, retained: false)
2017-01-09 08:53:25,224 INFO  - Client myclientid_68 sent a message to topic "Ahoii/gamma": "173" (QoS: 2, retained: false)
2017-01-09 08:53:25,324 INFO  - Client myclientid_68 sent a message to topic "Ahoii/alpha": "164" (QoS: 2, retained: false)
2017-01-09 08:53:25,324 INFO  - Client myclientid_68 sent a message to topic "Ahoii/gamma": "173" (QoS: 2, retained: false)
2017-01-09 08:53:25,340 INFO  - Client myclientid_68 sent a message to topic "Ahoii/alpha": "163" (QoS: 2, retained: false)
2017-01-09 08:53:25,340 INFO  - Client myclientid_68 sent a message to topic "Ahoii/gamma": "172" (QoS: 2, retained: false)
2017-01-09 08:53:25,371 INFO  - Client myclientid_68 sent a message to topic "Ahoii/alpha": "162" (QoS: 2, retained: false)
2017-01-09 08:53:25,387 INFO  - Client myclientid_68 sent a message to topic "Ahoii/gamma": "172" (QoS: 2, retained: false)
2017-01-09 08:53:25,402 INFO  - Client myclientid_68 sent a message to topic "Ahoii/alpha": "161" (QoS: 2, retained: false)
2017-01-09 08:53:25,402 INFO  - Client myclientid_68 sent a message to topic "Ahoii/gamma": "172" (QoS: 2, retained: false)
2017-01-09 08:53:25,424 INFO  - Client myclientid_68 sent a message to topic "Ahoii/alpha": "160" (QoS: 2, retained: false)
2017-01-09 08:53:25,424 INFO  - Client myclientid_68 sent a message to topic "Ahoii/gamma": "171" (QoS: 2, retained: false)
2017-01-09 08:53:25,487 INFO  - Client myclientid_68 sent a message to topic "Ahoii/alpha": "158" (QoS: 2, retained: false)
2017-01-09 08:53:25,487 INFO  - Client myclientid_68 sent a message to topic "Ahoii/gamma": "171" (QoS: 2, retained: false)
2017-01-09 08:53:25,525 INFO  - Client myclientid_68 sent a message to topic "Ahoii/alpha": "156" (QoS: 2, retained: false)
2017-01-09 08:53:25,525 INFO  - Client myclientid_68 sent a message to topic "Ahoii/gamma": "170" (QoS: 2, retained: false)
2017-01-09 08:53:25,757 INFO  - Client myclientid_68 sent a message to topic "Ahoii/alpha": "154" (QoS: 2, retained: false)
2017-01-09 08:53:25,757 INFO  - Client myclientid_68 sent a message to topic "Ahoii/gamma": "168" (QoS: 2, retained: false)
2017-01-09 08:53:25,757 INFO  - Client myclientid_68 sent a message to topic "Ahoii/alpha": "151" (QoS: 2, retained: false)
2017-01-09 08:53:25,757 INFO  - Client myclientid_68 sent a message to topic "Ahoii/gamma": "167" (QoS: 2, retained: false)
2017-01-09 08:53:25,757 INFO  - Client myclientid_68 sent a message to topic "Ahoii/alpha": "147" (QoS: 2, retained: false)
2017-01-09 08:53:25,757 INFO  - Client myclientid_68 sent a message to topic "Ahoii/gamma": "165" (QoS: 2, retained: false)
2017-01-09 08:53:25,757 INFO  - Client myclientid_68 sent a message to topic "Ahoii/alpha": "141" (QoS: 2, retained: false)
2017-01-09 08:53:25,757 INFO  - Client myclientid_68 sent a message to topic "Ahoii/gamma": "164" (QoS: 2, retained: false)
2017-01-09 08:53:25,757 INFO  - Client myclientid_68 sent a message to topic "Ahoii/alpha": "137" (QoS: 2, retained: false)
2017-01-09 08:53:25,757 INFO  - Client myclientid_68 sent a message to topic "Ahoii/gamma": "163" (QoS: 2, retained: false)
2017-01-09 08:53:25,757 INFO  - Client myclientid_68 sent a message to topic "Ahoii/alpha": "134" (QoS: 2, retained: false)
2017-01-09 08:53:25,757 INFO  - Client myclientid_68 sent a message to topic "Ahoii/gamma": "162" (QoS: 2, retained: false)
2017-01-09 08:53:25,772 INFO  - Client myclientid_68 sent a message to topic "Ahoii/alpha": "133" (QoS: 2, retained: false)
2017-01-09 08:53:25,772 INFO  - Client myclientid_68 sent a message to topic "Ahoii/gamma": "161" (QoS: 2, retained: false)
2017-01-09 08:53:25,821 INFO  - Client myclientid_68 sent a message to topic "Ahoii/alpha": "128" (QoS: 2, retained: false)
2017-01-09 08:53:25,821 INFO  - Client myclientid_68 sent a message to topic "Ahoii/gamma": "160" (QoS: 2, retained: false)
2017-01-09 08:53:25,841 INFO  - Client myclientid_68 sent a message to topic "Ahoii/alpha": "124" (QoS: 2, retained: false)
2017-01-09 08:53:25,841 INFO  - Client myclientid_68 sent a message to topic "Ahoii/gamma": "158" (QoS: 2, retained: false)
2017-01-09 08:53:25,872 INFO  - Client myclientid_68 sent a message to topic "Ahoii/alpha": "121" (QoS: 2, retained: false)
2017-01-09 08:53:25,872 INFO  - Client myclientid_68 sent a message to topic "Ahoii/gamma": "157" (QoS: 2, retained: false)
2017-01-09 08:53:25,926 INFO  - Client myclientid_68 sent a message to topic "Ahoii/alpha": "118" (QoS: 2, retained: false)
2017-01-09 08:53:25,926 INFO  - Client myclientid_68 sent a message to topic "Ahoii/gamma": "156" (QoS: 2, retained: false)
2017-01-09 08:53:25,957 INFO  - Client myclientid_68 sent a message to topic "Ahoii/alpha": "113" (QoS: 2, retained: false)
2017-01-09 08:53:25,957 INFO  - Client myclientid_68 sent a message to topic "Ahoii/gamma": "155" (QoS: 2, retained: false)
2017-01-09 08:53:26,004 INFO  - Client myclientid_68 sent a message to topic "Ahoii/alpha": "111" (QoS: 2, retained: false)
2017-01-09 08:53:26,004 INFO  - Client myclientid_68 sent a message to topic "Ahoii/gamma": "155" (QoS: 2, retained: false)
2017-01-09 08:53:26,026 INFO  - Client myclientid_68 sent a message to topic "Ahoii/alpha": "108" (QoS: 2, retained: false)
2017-01-09 08:53:26,042 INFO  - Client myclientid_68 sent a message to topic "Ahoii/gamma": "154" (QoS: 2, retained: false)
2017-01-09 08:53:26,089 INFO  - Client myclientid_68 sent a message to topic "Ahoii/alpha": "106" (QoS: 2, retained: false)
2017-01-09 08:53:26,089 INFO  - Client myclientid_68 sent a message to topic "Ahoii/gamma": "154" (QoS: 2, retained: false)
2017-01-09 08:53:26,158 INFO  - Client myclientid_68 sent a message to topic "Ahoii/alpha": "106" (QoS: 2, retained: false)
2017-01-09 08:53:26,158 INFO  - Client myclientid_68 sent a message to topic "Ahoii/gamma": "154" (QoS: 2, retained: false)
2017-01-09 08:53:26,158 INFO  - Client myclientid_68 sent a message to topic "Ahoii/alpha": "107" (QoS: 2, retained: false)
2017-01-09 08:53:26,158 INFO  - Client myclientid_68 sent a message to topic "Ahoii/gamma": "154" (QoS: 2, retained: false)
2017-01-09 08:53:26,173 INFO  - Client myclientid_68 sent a message to topic "Ahoii/alpha": "108" (QoS: 2, retained: false)
2017-01-09 08:53:26,173 INFO  - Client myclientid_68 sent a message to topic "Ahoii/gamma": "154" (QoS: 2, retained: false)
2017-01-09 08:53:26,258 INFO  - Client myclientid_68 sent a message to topic "Ahoii/alpha": "111" (QoS: 2, retained: false)
2017-01-09 08:53:26,258 INFO  - Client myclientid_68 sent a message to topic "Ahoii/gamma": "155" (QoS: 2, retained: false)
2017-01-09 08:53:26,289 INFO  - Client myclientid_68 sent a message to topic "Ahoii/alpha": "116" (QoS: 2, retained: false)
2017-01-09 08:53:26,289 INFO  - Client myclientid_68 sent a message to topic "Ahoii/gamma": "155" (QoS: 2, retained: false)
2017-01-09 08:53:26,305 INFO  - Client myclientid_68 sent a message to topic "Ahoii/gamma": "156" (QoS: 2, retained: false)
2017-01-09 08:53:26,305 INFO  - Client myclientid_68 sent a message to topic "Ahoii/alpha": "121" (QoS: 2, retained: false)
2017-01-09 08:53:26,327 INFO  - Client myclientid_68 sent a message to topic "Ahoii/alpha": "124" (QoS: 2, retained: false)
2017-01-09 08:53:26,327 INFO  - Client myclientid_68 sent a message to topic "Ahoii/gamma": "157" (QoS: 2, retained: false)
2017-01-09 08:53:26,374 INFO  - Client myclientid_68 sent a message to topic "Ahoii/alpha": "130" (QoS: 2, retained: false)
2017-01-09 08:53:26,374 INFO  - Client myclientid_68 sent a message to topic "Ahoii/gamma": "158" (QoS: 2, retained: false)
2017-01-09 08:53:26,427 INFO  - Client myclientid_68 sent a message to topic "Ahoii/alpha": "133" (QoS: 2, retained: false)
2017-01-09 08:53:26,427 INFO  - Client myclientid_68 sent a message to topic "Ahoii/gamma": "158" (QoS: 2, retained: false)
2017-01-09 08:53:26,505 INFO  - Client myclientid_68 sent a message to topic "Ahoii/alpha": "138" (QoS: 2, retained: false)
2017-01-09 08:53:26,505 INFO  - Client myclientid_68 sent a message to topic "Ahoii/gamma": "160" (QoS: 2, retained: false)
2017-01-09 08:53:26,528 INFO  - Client myclientid_68 sent a message to topic "Ahoii/alpha": "142" (QoS: 2, retained: false)
2017-01-09 08:53:26,528 INFO  - Client myclientid_68 sent a message to topic "Ahoii/gamma": "161" (QoS: 2, retained: false)
2017-01-09 08:53:26,528 INFO  - Client myclientid_68 sent a message to topic "Ahoii/alpha": "143" (QoS: 2, retained: false)
2017-01-09 08:53:26,528 INFO  - Client myclientid_68 sent a message to topic "Ahoii/gamma": "162" (QoS: 2, retained: false)
2017-01-09 08:53:26,559 INFO  - Client myclientid_68 sent a message to topic "Ahoii/alpha": "146" (QoS: 2, retained: false)
2017-01-09 08:53:26,559 INFO  - Client myclientid_68 sent a message to topic "Ahoii/gamma": "164" (QoS: 2, retained: false)
2017-01-09 08:53:26,590 INFO  - Client myclientid_68 sent a message to topic "Ahoii/alpha": "148" (QoS: 2, retained: false)
2017-01-09 08:53:26,590 INFO  - Client myclientid_68 sent a message to topic "Ahoii/gamma": "165" (QoS: 2, retained: false)
2017-01-09 08:53:26,643 INFO  - Client myclientid_68 sent a message to topic "Ahoii/alpha": "152" (QoS: 2, retained: false)
2017-01-09 08:53:26,643 INFO  - Client myclientid_68 sent a message to topic "Ahoii/gamma": "166" (QoS: 2, retained: false)
2017-01-09 08:53:26,690 INFO  - Client myclientid_68 sent a message to topic "Ahoii/alpha": "155" (QoS: 2, retained: false)
2017-01-09 08:53:26,690 INFO  - Client myclientid_68 sent a message to topic "Ahoii/gamma": "166" (QoS: 2, retained: false)
2017-01-09 08:53:26,727 INFO  - Client myclientid_68 sent a message to topic "Ahoii/alpha": "158" (QoS: 2, retained: false)
2017-01-09 08:53:26,727 INFO  - Client myclientid_68 sent a message to topic "Ahoii/gamma": "167" (QoS: 2, retained: false)
2017-01-09 08:53:26,759 INFO  - Client myclientid_68 sent a message to topic "Ahoii/alpha": "164" (QoS: 2, retained: false)
2017-01-09 08:53:26,759 INFO  - Client myclientid_68 sent a message to topic "Ahoii/gamma": "168" (QoS: 2, retained: false)
2017-01-09 08:53:26,806 INFO  - Client myclientid_68 sent a message to topic "Ahoii/alpha": "168" (QoS: 2, retained: false)
2017-01-09 08:53:26,806 INFO  - Client myclientid_68 sent a message to topic "Ahoii/gamma": "168" (QoS: 2, retained: false)
2017-01-09 08:53:26,828 INFO  - Client myclientid_68 sent a message to topic "Ahoii/alpha": "171" (QoS: 2, retained: false)
2017-01-09 08:53:26,828 INFO  - Client myclientid_68 sent a message to topic "Ahoii/gamma": "170" (QoS: 2, retained: false)
2017-01-09 08:53:26,875 INFO  - Client myclientid_68 sent a message to topic "Ahoii/alpha": "175" (QoS: 2, retained: false)
2017-01-09 08:53:26,875 INFO  - Client myclientid_68 sent a message to topic "Ahoii/gamma": "170" (QoS: 2, retained: false)
2017-01-09 08:53:26,906 INFO  - Client myclientid_68 sent a message to topic "Ahoii/alpha": "182" (QoS: 2, retained: false)
2017-01-09 08:53:26,906 INFO  - Client myclientid_68 sent a message to topic "Ahoii/gamma": "170" (QoS: 2, retained: false)
2017-01-09 08:53:26,944 INFO  - Client myclientid_68 sent a message to topic "Ahoii/alpha": "186" (QoS: 2, retained: false)
2017-01-09 08:53:26,944 INFO  - Client myclientid_68 sent a message to topic "Ahoii/gamma": "170" (QoS: 2, retained: false)
2017-01-09 08:53:26,960 INFO  - Client myclientid_68 sent a message to topic "Ahoii/alpha": "192" (QoS: 2, retained: false)
2017-01-09 08:53:26,960 INFO  - Client myclientid_68 sent a message to topic "Ahoii/gamma": "170" (QoS: 2, retained: false)
2017-01-09 08:53:27,107 INFO  - Client myclientid_68 sent a message to topic "Ahoii/alpha": "198" (QoS: 2, retained: false)
2017-01-09 08:53:27,176 INFO  - Client myclientid_68 sent a message to topic "Ahoii/gamma": "168" (QoS: 2, retained: false)
2017-01-09 08:53:27,176 INFO  - Client myclientid_68 sent a message to topic "Ahoii/alpha": "202" (QoS: 2, retained: false)
2017-01-09 08:53:27,176 INFO  - Client myclientid_68 sent a message to topic "Ahoii/gamma": "168" (QoS: 2, retained: false)
2017-01-09 08:53:27,176 INFO  - Client myclientid_68 sent a message to topic "Ahoii/alpha": "206" (QoS: 2, retained: false)
2017-01-09 08:53:27,176 INFO  - Client myclientid_68 sent a message to topic "Ahoii/gamma": "167" (QoS: 2, retained: false)
2017-01-09 08:53:27,176 INFO  - Client myclientid_68 sent a message to topic "Ahoii/alpha": "207" (QoS: 2, retained: false)
2017-01-09 08:53:27,176 INFO  - Client myclientid_68 sent a message to topic "Ahoii/gamma": "167" (QoS: 2, retained: false)
2017-01-09 08:53:27,229 INFO  - Client myclientid_68 sent a message to topic "Ahoii/alpha": "210" (QoS: 2, retained: false)
2017-01-09 08:53:27,229 INFO  - Client myclientid_68 sent a message to topic "Ahoii/gamma": "167" (QoS: 2, retained: false)
2017-01-09 08:53:27,793 INFO  - Client myclientid_68 sent a message to topic "Ahoii/alpha": "210" (QoS: 2, retained: false)
2017-01-09 08:53:27,793 INFO  - Client myclientid_68 sent a message to topic "Ahoii/gamma": "166" (QoS: 2, retained: false)
2017-01-09 08:53:27,793 INFO  - Client myclientid_68 sent a message to topic "Ahoii/alpha": "207" (QoS: 2, retained: false)
2017-01-09 08:53:27,793 INFO  - Client myclientid_68 sent a message to topic "Ahoii/gamma": "166" (QoS: 2, retained: false)
2017-01-09 08:53:27,793 INFO  - Client myclientid_68 sent a message to topic "Ahoii/alpha": "205" (QoS: 2, retained: false)
2017-01-09 08:53:27,793 INFO  - Client myclientid_68 sent a message to topic "Ahoii/gamma": "165" (QoS: 2, retained: false)
2017-01-09 08:53:27,793 INFO  - Client myclientid_68 sent a message to topic "Ahoii/alpha": "202" (QoS: 2, retained: false)
2017-01-09 08:53:27,793 INFO  - Client myclientid_68 sent a message to topic "Ahoii/gamma": "165" (QoS: 2, retained: false)
2017-01-09 08:53:27,793 INFO  - Client myclientid_68 sent a message to topic "Ahoii/alpha": "196" (QoS: 2, retained: false)
2017-01-09 08:53:27,793 INFO  - Client myclientid_68 sent a message to topic "Ahoii/gamma": "165" (QoS: 2, retained: false)
2017-01-09 08:53:27,793 INFO  - Client myclientid_68 sent a message to topic "Ahoii/alpha": "188" (QoS: 2, retained: false)
2017-01-09 08:53:27,793 INFO  - Client myclientid_68 sent a message to topic "Ahoii/gamma": "164" (QoS: 2, retained: false)
2017-01-09 08:53:27,793 INFO  - Client myclientid_68 sent a message to topic "Ahoii/alpha": "183" (QoS: 2, retained: false)
2017-01-09 08:53:27,793 INFO  - Client myclientid_68 sent a message to topic "Ahoii/gamma": "164" (QoS: 2, retained: false)
2017-01-09 08:53:27,793 INFO  - Client myclientid_68 sent a message to topic "Ahoii/alpha": "178" (QoS: 2, retained: false)
2017-01-09 08:53:27,793 INFO  - Client myclientid_68 sent a message to topic "Ahoii/gamma": "164" (QoS: 2, retained: false)
2017-01-09 08:53:27,793 INFO  - Client myclientid_68 sent a message to topic "Ahoii/alpha": "173" (QoS: 2, retained: false)
2017-01-09 08:53:27,793 INFO  - Client myclientid_68 sent a message to topic "Ahoii/gamma": "164" (QoS: 2, retained: false)
2017-01-09 08:53:27,793 INFO  - Client myclientid_68 sent a message to topic "Ahoii/alpha": "166" (QoS: 2, retained: false)
2017-01-09 08:53:27,793 INFO  - Client myclientid_68 sent a message to topic "Ahoii/gamma": "163" (QoS: 2, retained: false)
2017-01-09 08:53:27,793 INFO  - Client myclientid_68 sent a message to topic "Ahoii/alpha": "165" (QoS: 2, retained: false)
2017-01-09 08:53:27,793 INFO  - Client myclientid_68 sent a message to topic "Ahoii/gamma": "163" (QoS: 2, retained: false)
2017-01-09 08:53:27,793 INFO  - Client myclientid_68 sent a message to topic "Ahoii/alpha": "162" (QoS: 2, retained: false)
2017-01-09 08:53:27,793 INFO  - Client myclientid_68 sent a message to topic "Ahoii/gamma": "163" (QoS: 2, retained: false)
2017-01-09 08:53:27,793 INFO  - Client myclientid_68 sent a message to topic "Ahoii/alpha": "155" (QoS: 2, retained: false)
2017-01-09 08:53:27,793 INFO  - Client myclientid_68 sent a message to topic "Ahoii/gamma": "162" (QoS: 2, retained: false)
2017-01-09 08:53:27,793 INFO  - Client myclientid_68 sent a message to topic "Ahoii/alpha": "152" (QoS: 2, retained: false)
2017-01-09 08:53:27,793 INFO  - Client myclientid_68 sent a message to topic "Ahoii/gamma": "162" (QoS: 2, retained: false)
2017-01-09 08:53:27,793 INFO  - Client myclientid_68 sent a message to topic "Ahoii/alpha": "147" (QoS: 2, retained: false)
2017-01-09 08:53:27,793 INFO  - Client myclientid_68 sent a message to topic "Ahoii/gamma": "161" (QoS: 2, retained: false)
2017-01-09 08:53:27,793 INFO  - Client myclientid_68 sent a message to topic "Ahoii/alpha": "143" (QoS: 2, retained: false)
2017-01-09 08:53:27,793 INFO  - Client myclientid_68 sent a message to topic "Ahoii/gamma": "161" (QoS: 2, retained: false)
2017-01-09 08:53:27,793 INFO  - Client myclientid_68 sent a message to topic "Ahoii/alpha": "140" (QoS: 2, retained: false)
2017-01-09 08:53:27,793 INFO  - Client myclientid_68 sent a message to topic "Ahoii/gamma": "160" (QoS: 2, retained: false)
2017-01-09 08:53:27,847 INFO  - Client myclientid_68 sent a message to topic "Ahoii/alpha": "135" (QoS: 2, retained: false)
2017-01-09 08:53:27,862 INFO  - Client myclientid_68 sent a message to topic "Ahoii/gamma": "158" (QoS: 2, retained: false)
2017-01-09 08:53:27,909 INFO  - Client myclientid_68 sent a message to topic "Ahoii/alpha": "133" (QoS: 2, retained: false)
2017-01-09 08:53:27,909 INFO  - Client myclientid_68 sent a message to topic "Ahoii/gamma": "158" (QoS: 2, retained: false)
2017-01-09 08:53:27,947 INFO  - Client myclientid_68 sent a message to topic "Ahoii/alpha": "131" (QoS: 2, retained: false)
2017-01-09 08:53:27,947 INFO  - Client myclientid_68 sent a message to topic "Ahoii/gamma": "157" (QoS: 2, retained: false)
2017-01-09 08:53:27,978 INFO  - Client myclientid_68 sent a message to topic "Ahoii/alpha": "128" (QoS: 2, retained: false)
2017-01-09 08:53:27,978 INFO  - Client myclientid_68 sent a message to topic "Ahoii/gamma": "157" (QoS: 2, retained: false)
2017-01-09 08:53:28,032 INFO  - Client myclientid_68 sent a message to topic "Ahoii/alpha": "126" (QoS: 2, retained: false)
2017-01-09 08:53:28,032 INFO  - Client myclientid_68 sent a message to topic "Ahoii/gamma": "156" (QoS: 2, retained: false)
2017-01-09 08:53:28,047 INFO  - Client myclientid_68 sent a message to topic "Ahoii/alpha": "126" (QoS: 2, retained: false)
2017-01-09 08:53:28,047 INFO  - Client myclientid_68 sent a message to topic "Ahoii/gamma": "156" (QoS: 2, retained: false)
2017-01-09 08:53:28,749 INFO  - Client myclientid_68 sent a message to topic "Ahoii/alpha": "126" (QoS: 2, retained: false)
2017-01-09 08:53:28,765 INFO  - Client myclientid_68 sent a message to topic "Ahoii/gamma": "155" (QoS: 2, retained: false)
2017-01-09 08:53:28,780 INFO  - Client myclientid_68 sent a message to topic "Ahoii/alpha": "125" (QoS: 2, retained: false)
2017-01-09 08:53:28,796 INFO  - Client myclientid_68 sent a message to topic "Ahoii/gamma": "155" (QoS: 2, retained: false)
2017-01-09 08:53:28,796 INFO  - Client myclientid_68 sent a message to topic "Ahoii/alpha": "124" (QoS: 2, retained: false)
2017-01-09 08:53:28,796 INFO  - Client myclientid_68 sent a message to topic "Ahoii/gamma": "154" (QoS: 2, retained: false)
2017-01-09 08:53:28,828 INFO  - Client myclientid_68 sent a message to topic "Ahoii/alpha": "123" (QoS: 2, retained: false)
2017-01-09 08:53:28,833 INFO  - Client myclientid_68 sent a message to topic "Ahoii/gamma": "154" (QoS: 2, retained: false)
2017-01-09 08:53:28,833 INFO  - Client myclientid_68 sent a message to topic "Ahoii/alpha": "123" (QoS: 2, retained: false)
2017-01-09 08:53:28,833 INFO  - Client myclientid_68 sent a message to topic "Ahoii/gamma": "154" (QoS: 2, retained: false)
2017-01-09 08:53:28,849 INFO  - Client myclientid_68 sent a message to topic "Ahoii/alpha": "124" (QoS: 2, retained: false)
2017-01-09 08:53:28,849 INFO  - Client myclientid_68 sent a message to topic "Ahoii/gamma": "154" (QoS: 2, retained: false)
2017-01-09 08:53:28,849 INFO  - Client myclientid_68 sent a message to topic "Ahoii/alpha": "124" (QoS: 2, retained: false)
2017-01-09 08:53:28,849 INFO  - Client myclientid_68 sent a message to topic "Ahoii/gamma": "154" (QoS: 2, retained: false)
